date,permno,pred_surprise
2010-01-29,24643,-0.004757287575551666
2010-01-29,24766,0.0092859541974883
2010-01-29,24942,0.004866826365795284
2010-01-29,24985,-0.04095523525713128
2010-01-29,25081,-0.0027921493693559857
2010-01-29,25099,-0.015574348074598959
2010-01-29,25129,-0.02200050274066207
2010-01-29,25232,0.026202829345796857
2010-01-29,25304,-0.02610582715621807
2010-01-29,25320,-0.006887497130813063
2010-01-29,25419,0.02968180422658192
2010-01-29,25582,-0.002938588615732424
2010-01-29,25590,0.02201795410978422
2010-01-29,25778,-0.0013688275289719092
2010-01-29,25785,0.042401619903881735
2010-01-29,25953,-0.01641695155384705
2010-01-29,26382,0.06663040170780919
2010-01-29,26403,0.01810413722550652
2010-01-29,26470,0.01297144388917111
2010-01-29,26710,0.01263884330729085
2010-01-29,26825,0.0133337232473764
2010-01-29,27043,0.017644817024931897
2010-01-29,27334,0.014102866172280529
2010-01-29,27422,0.022518225729282394
2010-01-29,27633,-0.0077241452263360055
2010-01-29,27684,0.039557513260081036
2010-01-29,27756,0.0039127560140710905
2010-01-29,27828,0.03651828254977257
2010-01-29,27887,0.01631137654143878
2010-01-29,27888,-0.0315538960989951
2010-01-29,27959,-0.019529412435799864
2010-01-29,27983,-0.030387224335948197
2010-01-29,27991,-0.015410443726835197
2010-01-29,28222,0.02164594591860135
2010-01-29,28345,-0.013342681519277975
2010-01-29,28484,-0.012532647004947233
2010-01-29,29209,0.025213814567107577
2010-01-29,29946,0.0011888707566451665
2010-01-29,30680,-0.03571931843969432
2010-01-29,30681,0.008494639781234992
2010-01-29,30737,0.05539893084597285
2010-01-29,30940,0.02882663701426421
2010-01-29,31500,-0.013898153273381187
2010-01-29,32707,0.03311420377881909
2010-01-29,32870,0.0019213700619257167
2010-01-29,32942,-0.002151241567052509
2010-01-29,32986,-0.021036540582462876
2010-01-29,34032,-0.012402400764270747
2010-01-29,34746,0.004137873799667222
2010-01-29,34817,-0.022524265825254276
2010-01-29,34833,0.0126613974180092
2010-01-29,34981,-0.025938849257349607
2010-01-29,35044,-0.02754564306201128
2010-01-29,35051,0.015944749670806686
2010-01-29,35124,-0.013466488636522543
2010-01-29,35167,-0.037151052247639385
2010-01-29,35554,-0.005221320937557722
2010-01-29,36003,-0.005279949564851871
2010-01-29,36397,-0.02758362659496468
2010-01-29,36468,-0.005350395034983394
2010-01-29,37161,0.021913639089082792
2010-01-29,37234,0.025794311340149097
2010-01-29,37284,-0.0335387569659033
2010-01-29,37584,0.016354566743834446
2010-01-29,37807,-0.0033361203401637736
2010-01-29,38093,-0.030066103112211667
2010-01-29,38149,0.03578085036434518
2010-01-29,38156,0.0036450182330998388
2010-01-29,38578,-0.005466368551400444
2010-01-29,38658,-0.013834100071648833
2010-01-29,38659,0.020437208992817698
2010-01-29,38682,0.01628448732689877
2010-01-29,38703,-0.018003951654059477
2010-01-29,38762,-0.0018097022147254473
2010-01-29,39087,-0.010232036765263871
2010-01-29,39490,0.03656279025614789
2010-01-29,39538,-0.02284275062286161
2010-01-29,39571,-0.0244667308983971
2010-01-29,39642,0.006530857795185443
2010-01-29,40125,0.0403726253492511
2010-01-29,40272,0.0069083309186790025
2010-01-29,40416,0.0028892752561470794
2010-01-29,40440,-0.008435745848474277
2010-01-29,40539,0.04304841128932501
2010-01-29,41080,0.009501984583051338
2010-01-29,41187,-0.040926478665114126
2010-01-29,41355,-0.01426991916012644
2010-01-29,41929,0.020701493390237326
2010-01-29,42083,-0.000630807906783902
2010-01-29,42200,-0.016863930680303868
2010-01-29,42534,-0.008779386385716627
2010-01-29,42550,0.07869668100068002
2010-01-29,42585,0.025353803142816572
2010-01-29,42877,-0.010887335260587062
2010-01-29,42906,-0.057165180094582276
2010-01-29,43123,0.008596630375414856
2010-01-29,43350,0.009336174346115882
2010-01-29,43449,0.008172149115513134
2010-01-29,43553,-0.012407976197683463
2010-01-29,43721,0.05466537574875386
2010-01-29,43772,-0.021422247187785425
2010-01-29,44134,-0.023062664955714865
2010-01-29,44206,-0.0017077843866995842
2010-01-29,44329,-0.012635793884737847
2010-01-29,44601,-0.010106908767717903
2010-01-29,44644,-0.0008791925334811785
2010-01-29,44951,-0.04816471669817404
2010-01-29,45241,0.044392764286824836
2010-01-29,45277,-0.004587740201909824
2010-01-29,45495,0.02073205375461655
2010-01-29,45751,-0.03267458960651587
2010-01-29,45794,-0.0537187706928979
2010-01-29,45911,0.05132277684318162
2010-01-29,46578,-0.004196200438431658
2010-01-29,46674,-0.010156047113361167
2010-01-29,46690,0.01535308246171653
2010-01-29,46877,0.0010355472878715074
2010-01-29,46886,0.02936076715272258
2010-01-29,47466,0.037230002358591904
2010-01-29,47626,0.008236472282058113
2010-01-29,47896,0.008439889721252437
2010-01-29,47941,0.03932257168159802
2010-01-29,48267,0.017077714418094928
2010-01-29,48274,-0.0016912251345541328
2010-01-29,48486,0.034083204311451114
2010-01-29,48506,0.001447203012144977
2010-01-29,48653,0.034861929646488855
2010-01-29,48725,0.0014619597184393988
2010-01-29,49015,0.00993344459824122
2010-01-29,49154,0.023267485956506143
2010-01-29,49373,0.007723205257764264
2010-01-29,49656,-0.030025642230139378
2010-01-29,49680,0.018326272418312493
2010-01-29,49971,-0.019076837637456538
2010-01-29,50017,0.035194114602773385
2010-01-29,50278,-0.009305677932404536
2010-01-29,50606,0.013732130989479686
2010-01-29,50876,-0.0010593058868224713
2010-01-29,51369,0.024702181377215193
2010-01-29,51377,0.01490345044105998
2010-01-29,51625,-0.006979484290005644
2010-01-29,51633,-0.035024978861868665
2010-01-29,51706,-0.058050648402564194
2010-01-29,52038,0.007518344884813557
2010-01-29,52090,-0.002539231554346974
2010-01-29,52230,-0.0010754597565601435
2010-01-29,52329,-0.025805528653535956
2010-01-29,52337,0.0708453615886888
2010-01-29,52476,-0.002881789682453763
2010-01-29,52695,0.0031098706115112312
2010-01-29,52708,-0.002624394864355324
2010-01-29,52898,-0.02499530188240586
2010-01-29,52936,-0.021793589111900977
2010-01-29,52978,0.012839727484776622
2010-01-29,53065,0.029110617536224098
2010-01-29,53225,0.018395142188800655
2010-01-29,53480,0.020510259149650212
2010-01-29,53613,0.055654260027516625
2010-01-29,53866,-0.009461464272959954
2010-01-29,54148,-0.027596283409128904
2010-01-29,54181,0.02979267899968014
2010-01-29,54827,0.012835981707738336
2010-01-29,55212,-0.013278577573662615
2010-01-29,55976,0.007054488125619404
2010-01-29,56274,0.0017011250105508618
2010-01-29,56573,-0.0001324067294528799
2010-01-29,56937,0.06379575694619084
2010-01-29,57568,0.022355275784940072
2010-01-29,57665,0.013462046542393264
2010-01-29,57809,0.025668999680868842
2010-01-29,57817,0.044415662083914786
2010-01-29,57904,0.001368285149423996
2010-01-29,58246,-0.02378007401053009
2010-01-29,58318,-0.007926084879509425
2010-01-29,58683,0.03611407972230303
2010-01-29,58771,-0.004130995805869474
2010-01-29,58819,-0.013124037868785231
2010-01-29,58975,0.04650752622506409
2010-01-29,59010,0.027924975091074493
2010-01-29,59045,-0.00784278902631373
2010-01-29,59176,0.004733400333937025
2010-01-29,59192,-0.004525909090484259
2010-01-29,59248,-0.029206075528266498
2010-01-29,59328,0.008216591871739589
2010-01-29,59396,-0.042641451248869554
2010-01-29,59408,-0.01418789566862958
2010-01-29,59459,-0.005071166484547073
2010-01-29,60097,0.022188384642705925
2010-01-29,60186,-0.0070184952466088146
2010-01-29,60206,-0.0037190496127908826
2010-01-29,60442,-0.0032177860715453515
2010-01-29,60506,-0.014315338128178026
2010-01-29,60599,-0.0018407002433681614
2010-01-29,60628,0.031455485537574046
2010-01-29,60687,-0.008542578256253956
2010-01-29,60871,0.02437236646702376
2010-01-29,60943,-0.005964252835087605
2010-01-29,60986,0.011312312979543288
2010-01-29,61241,0.0571188477522907
2010-01-29,61313,-0.014041679533376724
2010-01-29,61399,-2.121975067952489e-05
2010-01-29,61516,0.031123254505728434
2010-01-29,61621,-0.017500567479525574
2010-01-29,61735,-0.025861371264923598
2010-01-29,61815,0.02118741516511015
2010-01-29,62034,-0.017732875614683098
2010-01-29,62092,0.00036101706729949924
2010-01-29,62148,0.0117683466609908
2010-01-29,62308,-0.024137967051376434
2010-01-29,63467,-0.03066333620639662
2010-01-29,63714,-0.03345403620947758
2010-01-29,63765,0.035438529551444685
2010-01-29,63773,0.008527880804887054
2010-01-29,63781,0.03467107680205528
2010-01-29,63830,0.0380921653399448
2010-01-29,64135,0.043692300632490105
2010-01-29,64186,0.038152957999800084
2010-01-29,64282,0.023120050058542174
2010-01-29,64311,-0.011239164863178478
2010-01-29,64390,0.007927501259638616
2010-01-29,64557,-0.006859609117005986
2010-01-29,64936,0.012436412745962343
2010-01-29,64961,0.023794324304315266
2010-01-29,64995,-0.06079239723756017
2010-01-29,65307,0.006062935977237034
2010-01-29,65330,0.0015459580548006016
2010-01-29,65541,0.04702676817708133
2010-01-29,65875,-0.009430157364799905
2010-01-29,66093,-0.01710703088169955
2010-01-29,66114,0.056005657135080565
2010-01-29,66157,-0.019204737305625122
2010-01-29,66181,0.005470484499722679
2010-01-29,66325,-0.046594503203442605
2010-01-29,66384,0.09031968424211627
2010-01-29,66800,-0.001274368810352696
2010-01-29,67467,0.05731984681622632
2010-01-29,67847,0.02627859135745829
2010-01-29,68144,-0.02735465625551986
2010-01-29,68196,-0.021418470695857374
2010-01-29,68340,0.04187494822973944
2010-01-29,68591,-0.013390225523542588
2010-01-29,68857,0.020905509052089953
2010-01-29,69032,-0.0129313975865682
2010-01-29,69550,0.016617949459758606
2010-01-29,69649,-0.02022451546119415
2010-01-29,69796,-0.00673605098424585
2010-01-29,70033,4.12654583291823e-05
2010-01-29,70228,-0.05551041254838505
2010-01-29,70308,-0.007285416295593561
2010-01-29,70332,0.03542707043915796
2010-01-29,70500,0.04085715123461492
2010-01-29,70519,-0.03487141515144704
2010-01-29,70536,0.015019102141063004
2010-01-29,70578,-0.006913726850284603
2010-01-29,70923,-0.03811014082893724
2010-01-29,71175,-0.01736443582274229
2010-01-29,71176,-0.012635291474028662
2010-01-29,71271,-0.009978620531312892
2010-01-29,71563,-0.04914979929741366
2010-01-29,72726,-0.005202092910690315
2010-01-29,72996,0.025985053951507645
2010-01-29,73139,0.013736429171899898
2010-01-29,75034,-0.022801638546577865
2010-01-29,75100,0.020752984471857118
2010-01-29,75186,-0.008693478547718873
2010-01-29,75224,0.012623297952780289
2010-01-29,75241,0.04668956188007132
2010-01-29,75257,0.005592706900834268
2010-01-29,75285,0.01192163293481314
2010-01-29,75320,0.011746988656811818
2010-01-29,75326,-0.010930144078451021
2010-01-29,75383,0.015426312463589026
2010-01-29,75489,0.014552074665954576
2010-01-29,75510,0.028239045552951196
2010-01-29,75573,0.015559411432103074
2010-01-29,75577,0.028820746620339954
2010-01-29,75591,-0.015506149626053485
2010-01-29,75607,-0.010395890642310378
2010-01-29,75646,0.049726914202643364
2010-01-29,75694,0.01348709897465638
2010-01-29,75825,0.0512333172830652
2010-01-29,75828,-0.020627108871495332
2010-01-29,75858,0.01342091784826096
2010-01-29,75912,0.009118528754396229
2010-01-29,76076,0.026603722530470227
2010-01-29,76081,0.033836889347390334
2010-01-29,76082,0.030628045697962396
2010-01-29,76091,-0.0044155577858261755
2010-01-29,76095,-0.013954431608706267
2010-01-29,76123,-0.012572814901677084
2010-01-29,76129,0.028209115533416894
2010-01-29,76138,0.04050494601226057
2010-01-29,76149,-0.02675611936997737
2010-01-29,76201,0.004149476189081034
2010-01-29,76219,-0.013080843124652903
2010-01-29,76226,0.017448951500019967
2010-01-29,76230,-0.00829463703533431
2010-01-29,76282,0.02495924539058643
2010-01-29,76477,0.019310917083005266
2010-01-29,76515,-0.024827001192692773
2010-01-29,76565,0.047288426612314215
2010-01-29,76584,0.010637445841758613
2010-01-29,76605,0.024686053847933077
2010-01-29,76614,0.030977363738813095
2010-01-29,76619,0.023005951970162242
2010-01-29,76624,0.01281597869083974
2010-01-29,76625,0.033707749186413165
2010-01-29,76639,0.003380799253012253
2010-01-29,76644,0.02760296792326726
2010-01-29,76695,0.035905149422298846
2010-01-29,76697,0.03972670944638787
2010-01-29,76708,0.028072471665164855
2010-01-29,76709,0.025049546472911553
2010-01-29,76712,-0.003885004140457067
2010-01-29,76744,0.021658804293376924
2010-01-29,76792,0.047471765560282785
2010-01-29,76838,0.01799379410030999
2010-01-29,76841,0.029551919882936893
2010-01-29,76892,0.007749585034210285
2010-01-29,77157,0.027263598247491888
2010-01-29,77175,0.07052129800279747
2010-01-29,77178,0.019525385876949432
2010-01-29,77182,0.03872818103741374
2010-01-29,77191,-0.006279334621381692
2010-01-29,77264,-0.006211097218463088
2010-01-29,77274,0.0035159100870100404
2010-01-29,77281,0.04054758351218495
2010-01-29,77300,0.018928671228888375
2010-01-29,77338,-0.02302044515463439
2010-01-29,77357,0.008904328027504613
2010-01-29,77418,-0.014626954297144482
2010-01-29,77421,0.013777622087821247
2010-01-29,77462,0.012972814577200443
2010-01-29,77481,-0.0029177283476490845
2010-01-29,77496,0.010823185350840241
2010-01-29,77520,-0.009866109352532218
2010-01-29,77605,-0.017936772741972612
2010-01-29,77606,0.036968251025499506
2010-01-29,77659,0.034111671948793616
2010-01-29,77661,0.002794025419437787
2010-01-29,77668,0.033776597617318056
2010-01-29,77702,0.04534964432067035
2010-01-29,77730,-0.006033476689895163
2010-01-29,77763,0.007190272580086629
2010-01-29,77768,0.011555377675510207
2010-01-29,77976,0.0035142398235961545
2010-01-29,78033,-0.007332364643134652
2010-01-29,78034,0.024187379843720422
2010-01-29,78170,0.022518033976741802
2010-01-29,78840,0.029593592745233724
2010-01-29,78875,0.07223029791745829
2010-01-29,78877,0.031114934461819926
2010-01-29,78916,0.045748246232349014
2010-01-29,78963,0.034347245414480476
2010-01-29,78975,0.014977823859714764
2010-01-29,78977,0.0355458643794766
2010-01-29,78981,-0.012243059306517081
2010-01-29,78987,0.018785568129434178
2010-01-29,79089,0.0487869056963292
2010-01-29,79094,0.03827095075180271
2010-01-29,79103,0.00685080752653489
2010-01-29,79133,-0.01396319879392542
2010-01-29,79210,0.007478292804956946
2010-01-29,79212,0.007663121871213303
2010-01-29,79265,0.03734975189162806
2010-01-29,79323,-0.011319681815024818
2010-01-29,79411,0.0168238979563564
2010-01-29,79545,-0.005605324341091017
2010-01-29,79588,0.06517333874391915
2010-01-29,79637,0.03658066814645908
2010-01-29,79641,0.008244992097038023
2010-01-29,79678,-0.01844812194088455
2010-01-29,79698,-0.019874109374164957
2010-01-29,79785,0.030687260454777203
2010-01-29,79839,-0.005124464583710712
2010-01-29,79857,-0.0030813750199897277
2010-01-29,79859,-0.013547173554308923
2010-01-29,79879,0.0321815994793029
2010-01-29,79881,0.06286563301517048
2010-01-29,79915,0.051368578826202084
2010-01-29,79977,0.044202588571707106
2010-01-29,80032,-0.029384517324494576
2010-01-29,80072,-0.045821933064492
2010-01-29,80079,0.014206959571979788
2010-01-29,80080,0.029256433120593457
2010-01-29,80128,0.014432434886988869
2010-01-29,80191,0.02041247220491829
2010-01-29,80204,-0.01827970107159301
2010-01-29,80266,0.017450568433820805
2010-01-29,80286,0.04198800678435575
2010-01-29,80303,0.0034017158030596652
2010-01-29,80320,0.007878492227783722
2010-01-29,80361,0.05424078231858267
2010-01-29,80432,0.018384260194780257
2010-01-29,80446,0.0417353225797563
2010-01-29,80563,-0.026061502830297456
2010-01-29,80864,-0.011419514928393574
2010-01-29,80924,0.02400563586364798
2010-01-29,81055,0.004503907719045081
2010-01-29,81061,0.04825324329290665
2010-01-29,81128,0.023515432750340647
2010-01-29,81138,0.014655445619069517
2010-01-29,81481,0.031017367916887757
2010-01-29,81501,-0.002298056478735164
2010-01-29,81540,0.03876125571627924
2010-01-29,81577,-0.02021394897412796
2010-01-29,81655,0.007699263106701735
2010-01-29,81677,-0.00186030270952205
2010-01-29,81678,-0.008151314056994636
2010-01-29,81696,0.00820474238878527
2010-01-29,81736,0.037170333817842995
2010-01-29,81774,0.048129199479088565
2010-01-29,81776,-0.029407405365841105
2010-01-29,81857,0.05319133322869538
2010-01-29,81912,0.0095214481441169
2010-01-29,81925,0.021437085886727346
2010-01-29,82196,-0.03292594472286278
2010-01-29,82272,0.03531727678473287
2010-01-29,82292,-0.007615635163177507
2010-01-29,82298,0.03688884755833805
2010-01-29,82307,0.010460118001864253
2010-01-29,82486,-0.005098174839897015
2010-01-29,82508,-0.011446232813497837
2010-01-29,82540,0.04885666992427157
2010-01-29,82581,0.021151854141775978
2010-01-29,82598,0.07219943567441044
2010-01-29,82618,0.03915070706943227
2010-01-29,82642,0.01716182953781825
2010-01-29,82643,0.003901526058638715
2010-01-29,82651,0.04129846098684168
2010-01-29,82686,0.04008779841959817
2010-01-29,82694,0.014690912311658314
2010-01-29,82759,0.0013602938661458047
2010-01-29,82775,-0.01141435764281692
2010-01-29,82777,-0.0016413967991734876
2010-01-29,82800,0.019149517280240842
2010-01-29,82837,-0.02396962716422075
2010-01-29,82924,0.015549801495687878
2010-01-29,83011,0.008389053432696053
2010-01-29,83111,0.038741734931700314
2010-01-29,83143,-0.026124638498417674
2010-01-29,83186,0.027695404151401412
2010-01-29,83405,0.007391850016344691
2010-01-29,83421,-0.012498879894131716
2010-01-29,83435,0.0071420111595269335
2010-01-29,83462,0.034155612148438694
2010-01-29,83509,-0.0027457896794709294
2010-01-29,83541,0.005428134900447887
2010-01-29,83597,0.029064171536020852
2010-01-29,83621,0.0402857431176106
2010-01-29,83699,0.0008994297165764477
2010-01-29,83799,0.04475734654067109
2010-01-29,83822,0.055223741505966845
2010-01-29,83862,-0.004828422667307231
2010-01-29,83879,0.021343695894552872
2010-01-29,83906,0.019281538350814337
2010-01-29,83976,0.008579344729248728
2010-01-29,84032,0.012629043371042635
2010-01-29,84129,-0.051963759914345216
2010-01-29,84168,0.00207613393669432
2010-01-29,84172,0.02476159625922479
2010-01-29,84262,-0.02104951030228272
2010-01-29,84342,0.0007891673146964324
2010-01-29,84364,0.007310887066914294
2010-01-29,84372,-0.02978998448411367
2010-01-29,84373,0.010775714496628105
2010-01-29,84381,0.007605988004079446
2010-01-29,84403,0.006720918808626483
2010-01-29,84563,0.017464405921895097
2010-01-29,84584,-8.446221742335405e-05
2010-01-29,84597,0.0022799519257771395
2010-01-29,84624,0.044699984904375156
2010-01-29,84656,0.030349595288629766
2010-01-29,84769,0.02881739003606134
2010-01-29,84788,0.051854317360293306
2010-01-29,84827,0.026523901918873556
2010-01-29,85032,-0.005417664710440374
2010-01-29,85072,0.03768033687469688
2010-01-29,85208,0.051718261744795956
2010-01-29,85231,-0.006198690001892522
2010-01-29,85232,0.002296532761242382
2010-01-29,85234,0.024327719298594928
2010-01-29,85246,0.037640115776603957
2010-01-29,85257,-0.018417690959664806
2010-01-29,85269,-0.05165855600314125
2010-01-29,85348,-0.01535638939495085
2010-01-29,85424,0.06680847165706608
2010-01-29,85459,0.013048554876416277
2010-01-29,85517,-0.014562140608103956
2010-01-29,85593,-0.007155508189012049
2010-01-29,85621,0.0186858484433487
2010-01-29,85631,0.010159937929811414
2010-01-29,85645,-0.028685907200822022
2010-01-29,85724,-0.00289800711850423
2010-01-29,85753,0.024542333760310578
2010-01-29,85789,-0.037300505840731524
2010-01-29,85792,-0.024347796171093117
2010-01-29,85908,0.0617892916717954
2010-01-29,85913,-0.001419594804960577
2010-01-29,85914,-0.003105578713376708
2010-01-29,85926,-0.006221666786066364
2010-01-29,85931,0.004572633620363502
2010-01-29,85963,0.04097235117149453
2010-01-29,85991,0.01619730175642821
2010-01-29,85994,-0.03749480920757813
2010-01-29,86021,0.0250314417387941
2010-01-29,86097,0.005018893437571384
2010-01-29,86102,0.0036342786497818936
2010-01-29,86106,0.03920489822307491
2010-01-29,86111,0.034010954316659625
2010-01-29,86136,-0.0005548806892865001
2010-01-29,86158,0.06640165928701283
2010-01-29,86176,0.016204717214114435
2010-01-29,86228,-0.00827515980257281
2010-01-29,86249,-0.00540614704064952
2010-01-29,86339,0.050299588292258786
2010-01-29,86356,0.02544457228731927
2010-01-29,86432,0.021827568814764657
2010-01-29,86525,0.03964967829941495
2010-01-29,86580,0.04416536299308671
2010-01-29,86590,0.02102734646510735
2010-01-29,86719,-0.019944670675573997
2010-01-29,86725,0.031501047804832476
2010-01-29,86759,0.037867593501956724
2010-01-29,86783,0.07606484276767896
2010-01-29,86791,0.03520478881704136
2010-01-29,86799,0.05563402008936165
2010-01-29,86804,0.010664217616188909
2010-01-29,86809,0.0013541096824811211
2010-01-29,86820,-0.020741639211216314
2010-01-29,86830,0.057652613693209585
2010-01-29,86868,0.028887322414091733
2010-01-29,86881,0.007975020073790908
2010-01-29,86899,0.013030930035710212
2010-01-29,86926,0.06080457769897609
2010-01-29,86946,0.037496483896807695
2010-01-29,86964,0.061570842859084186
2010-01-29,86979,0.008195219278241078
2010-01-29,86996,0.04105863370899172
2010-01-29,87006,0.04365803888181181
2010-01-29,87034,0.013004499950571425
2010-01-29,87054,-0.0016779656817454951
2010-01-29,87055,0.02199291221899248
2010-01-29,87056,0.011286007832315887
2010-01-29,87070,-0.023454116595854287
2010-01-29,87078,0.025457966457257418
2010-01-29,87137,0.026061886948663182
2010-01-29,87146,-0.005828814101075797
2010-01-29,87182,0.007230535219490231
2010-01-29,87184,0.04501218836871691
2010-01-29,87267,0.022580922543017627
2010-01-29,87292,0.00479491993914284
2010-01-29,87299,0.032922946885727784
2010-01-29,87432,0.02874630097619637
2010-01-29,87447,0.010263544409051811
2010-01-29,87541,0.026693603103139327
2010-01-29,87612,-0.004759816179442161
2010-01-29,87657,0.05021139775408345
2010-01-29,87659,0.00912628621984548
2010-01-29,87717,0.002263763698140072
2010-01-29,87812,0.05232109563762177
2010-01-29,87842,-0.04033845316447044
2010-01-29,88031,0.0343711715238202
2010-01-29,88182,0.02891577855212133
2010-01-29,88281,-0.0012386308217740179
2010-01-29,88284,0.047957251888941385
2010-01-29,88313,-0.01624307399881727
2010-01-29,88335,0.011002958118026188
2010-01-29,88352,0.07487616879718396
2010-01-29,88436,-0.005388086445462051
2010-01-29,88446,0.008495279282505978
2010-01-29,88504,0.033461052622254996
2010-01-29,88590,0.00096577124501444
2010-01-29,88661,0.03967390655617688
2010-01-29,88664,-0.011117850911269848
2010-01-29,88668,-0.0037879299474140628
2010-01-29,88845,-0.008736038376231143
